agent_id,customer_id,customer_phone,amount,timestamp,payment_method,remittance_status,branch
AGT048,CUST0079,+233811263313,116.42,2026-06-17 06:50:01,bank_transfer,missed,Cape_Coast
AGT011,CUST0149,+233772725315,214.06,2026-01-04 19:34:37,cash,remitted,Kumasi
AGT047,CUST0138,+233517778624,107.25,2026-01-21 11:10:15,momo,remitted,Cape_Coast
AGT023,CUST0471,+233753850368,386.85,2026-01-13 07:14:37,cash,remitted,Tamale
AGT016,CUST0314,+233922885433,1091.71,2026-01-24 06:12:15,cash,remitted,Kumasi
AGT031,CUST0376,+233646988185,1298.23,2026-05-01 02:28:23,cash,remitted,Cape_Coast
AGT011,CUST0423,+233822581356,110.26,2026-04-09 11:44:49,bank_transfer,pending,Accra
AGT016,CUST0389,+233537243507,1893.02,2026-03-13 20:19:44,bank_transfer,remitted,Accra
AGT008,CUST0065,+233218194006,1687.49,2026-02-21 02:36:58,cash,missed,Accra
AGT004,CUST0013,+233125589001,607.29,2026-06-17 10:22:59,bank_transfer,remitted,Accra
AGT040,CUST0213,+233485757498,172.83,2026-04-04 10:05:53,momo,remitted,Accra
AGT004,CUST0474,+233107611432,356.38,2026-06-16 10:54:51,momo,remitted,Kumasi
AGT025,CUST0242,+233267202920,271.35,2026-05-21 21:19:00,cash,remitted,Takoradi
AGT003,CUST0493,+233254699641,264.1,2026-04-21 23:29:56,bank_transfer,remitted,Takoradi
AGT032,CUST0213,+233986138048,1046.75,2026-04-15 20:01:01,momo,remitted,Kumasi
AGT003,CUST0181,+233852571792,506.78,2026-02-22 18:36:31,bank_transfer,pending,Kumasi
AGT027,CUST0338,+233736419349,729.12,2026-01-06 20:10:46,momo,pending,Tamale
AGT029,CUST0485,+233601524833,1979.22,2026-04-17 07:46:46,momo,remitted,Takoradi
AGT032,CUST0173,+233871161079,1374.94,2026-04-02 03:39:47,momo,pending,Accra
AGT050,CUST0160,+233239495148,1898.98,2026-02-10 21:45:59,cash,remitted,Kumasi
AGT019,CUST0164,+233960965596,302.26,2026-02-20 12:12:59,cash,pending,Accra
AGT021,CUST0465,+233879023939,776.64,2026-02-27 12:40:00,cash,remitted,Takoradi
AGT005,CUST0483,+233450565060,1118.37,2026-03-07 00:45:46,cash,remitted,Cape_Coast
AGT018,CUST0497,+233901501834,171.98,2026-05-30 04:08:25,momo,remitted,Cape_Coast
AGT028,CUST0188,+233371977271,28.29,2026-02-09 17:01:59,momo,remitted,Kumasi
AGT042,CUST0395,+233443978930,1347.46,2026-02-13 10:17:35,bank_transfer,remitted,Tamale
AGT022,CUST0191,+233862364564,1290.8,2026-02-10 12:48:32,cash,remitted,Accra
AGT021,CUST0405,+233171719010,833.36,2026-03-19 23:07:39,momo,remitted,Kumasi
AGT006,CUST0308,+233427871051,989.5,2026-03-29 00:39:25,cash,remitted,Tamale
AGT001,CUST0256,+233137693721,842.58,2026-02-25 01:57:33,cash,remitted,Accra
AGT005,CUST0183,+233485085298,67.53,2026-03-22 15:21:12,cash,remitted,Takoradi
AGT041,CUST0117,+233239569554,684.04,2026-04-04 23:32:45,momo,remitted,Cape_Coast
AGT012,CUST0282,+233717677932,370.62,2026-06-12 03:18:06,cash,remitted,Tamale
AGT026,CUST0196,+233542598075,214.88,2026-01-25 20:47:49,momo,pending,Accra
AGT046,CUST0034,+233873535942,1914.31,2026-05-10 13:10:37,cash,remitted,Kumasi
AGT034,CUST0052,+233718880302,1206.73,2026-02-15 19:08:53,bank_transfer,remitted,Accra
AGT049,CUST0112,+233760383734,1462.74,2026-02-04 00:21:34,momo,remitted,Kumasi
AGT014,CUST0252,+233943774278,644.42,2026-01-29 18:34:11,bank_transfer,remitted,Cape_Coast
AGT026,CUST0082,+233511670681,798.43,2026-03-27 04:30:29,bank_transfer,remitted,Cape_Coast
AGT045,CUST0232,+233712282919,489.11,2026-03-19 04:01:00,bank_transfer,remitted,Accra
AGT027,CUST0227,+233748289924,211.99,2026-01-10 03:07:58,bank_transfer,remitted,Accra
AGT009,CUST0233,+233827773588,374.48,2026-05-10 19:32:00,momo,pending,Kumasi
AGT026,CUST0221,+233156299981,1599.08,2026-05-23 17:08:25,cash,remitted,Kumasi
AGT047,CUST0436,+233230418819,1361.54,2026-01-12 13:31:12,cash,pending,Tamale
AGT022,CUST0413,+233414223382,1102.92,2026-01-02 03:20:34,cash,remitted,Tamale
AGT047,CUST0422,+233696516947,960.68,2026-01-15 12:43:52,momo,remitted,Tamale
AGT030,CUST0042,+233291150833,1846.42,2026-05-07 03:13:32,momo,remitted,Accra
AGT043,CUST0021,+233979094387,164.02,2026-01-17 00:57:29,bank_transfer,remitted,Tamale
AGT048,CUST0042,+233978152812,575.59,2026-05-05 17:13:13,bank_transfer,remitted,Accra
AGT017,CUST0397,+233491401692,712.88,2026-02-01 01:43:59,cash,remitted,Cape_Coast
AGT026,CUST0113,+233122802311,1569.2,2026-04-14 13:54:41,momo,remitted,Takoradi
AGT036,CUST0105,+233899447592,1985.18,2026-05-27 05:32:31,bank_transfer,missed,Cape_Coast
AGT001,CUST0192,+233296257135,496.53,2026-05-24 12:42:05,cash,missed,Accra
AGT008,CUST0017,+233450317714,1751.13,2026-04-17 23:41:09,momo,remitted,Accra
AGT049,CUST0120,+233502878575,1664.63,2026-03-09 08:49:19,cash,missed,Takoradi
AGT035,CUST0393,+233551101286,464.82,2026-02-26 20:02:58,momo,remitted,Kumasi
AGT015,CUST0425,+233240916269,810.68,2026-05-05 05:35:05,cash,remitted,Kumasi
AGT047,CUST0129,+233989383835,831.15,2026-03-26 04:11:21,bank_transfer,remitted,Kumasi
AGT022,CUST0130,+233684297965,1956.88,2026-04-13 00:41:19,momo,remitted,Tamale
AGT014,CUST0060,+233405622520,378.17,2026-02-20 13:22:07,cash,remitted,Kumasi
AGT026,CUST0048,+233591147738,1602.33,2026-02-05 10:07:18,cash,missed,Tamale
AGT028,CUST0029,+233396385347,681.7,2026-05-12 02:56:04,cash,remitted,Tamale
AGT023,CUST0097,+233294312057,1467.12,2026-02-13 02:27:41,bank_transfer,remitted,Kumasi
AGT014,CUST0010,+233919413262,851.62,2026-01-28 12:12:48,momo,pending,Kumasi
AGT024,CUST0242,+233656183522,1165.15,2026-03-22 12:52:28,cash,remitted,Takoradi
AGT002,CUST0314,+233129723044,1668.57,2026-05-22 12:02:03,cash,remitted,Takoradi
AGT045,CUST0444,+233784669634,1612.25,2026-01-13 15:10:13,momo,remitted,Tamale
AGT026,CUST0232,+233508249710,1735.52,2026-06-17 01:03:37,momo,remitted,Takoradi
AGT014,CUST0277,+233361471511,138.04,2026-01-27 21:13:23,momo,remitted,Tamale
AGT007,CUST0284,+233429624858,1390.26,2026-03-01 05:41:00,cash,remitted,Accra
AGT003,CUST0203,+233468619559,297.18,2026-04-12 06:28:47,momo,remitted,Tamale
AGT047,CUST0247,+233304617662,843.32,2026-04-22 12:57:10,momo,missed,Tamale
AGT023,CUST0290,+233453007804,1106.21,2026-02-23 02:22:37,bank_transfer,pending,Takoradi
AGT046,CUST0264,+233931583201,817.42,2026-05-11 13:36:14,bank_transfer,remitted,Accra
AGT043,CUST0443,+233202676444,1048.83,2026-03-20 17:10:27,momo,remitted,Cape_Coast
AGT047,CUST0214,+233190721815,1993.12,2026-01-03 04:02:37,momo,remitted,Cape_Coast
AGT045,CUST0200,+233540674839,287.73,2026-03-22 14:06:02,cash,missed,Cape_Coast
AGT018,CUST0433,+233764219625,1357.4,2026-05-20 06:46:18,momo,remitted,Accra
AGT038,CUST0079,+233421211395,804.08,2025-12-30 21:03:40,cash,remitted,Kumasi
AGT035,CUST0401,+233751095874,283.36,2026-01-15 01:53:05,cash,pending,Accra
AGT015,CUST0444,+233167256609,334.3,2025-12-26 11:07:06,cash,missed,Takoradi
AGT025,CUST0343,+233640663736,1899.56,2026-04-15 11:53:46,momo,remitted,Tamale
AGT037,CUST0344,+233267909846,1761.61,2026-06-19 15:17:04,cash,remitted,Tamale
AGT028,CUST0173,+233295005620,1815.94,2026-04-18 04:10:54,cash,remitted,Takoradi
AGT010,CUST0467,+233239468023,1983.23,2026-01-09 15:47:50,cash,remitted,Takoradi
AGT039,CUST0069,+233271924083,432.46,2026-02-16 14:43:30,cash,remitted,Tamale
AGT017,CUST0416,+233852599318,723.77,2025-12-27 21:27:12,cash,remitted,Kumasi
AGT039,CUST0428,+233877431916,1345.05,2026-01-30 08:19:58,momo,remitted,Kumasi
AGT022,CUST0449,+233261366596,977.93,2026-06-20 21:19:18,momo,remitted,Kumasi
AGT026,CUST0087,+233709129310,848.41,2026-06-20 14:57:25,cash,remitted,Takoradi
AGT044,CUST0101,+233649183741,728.47,2026-03-28 00:49:57,bank_transfer,remitted,Tamale
AGT025,CUST0008,+233300577204,1195.69,2026-05-21 10:58:00,momo,remitted,Tamale
AGT017,CUST0333,+233166772797,1159.67,2026-05-18 14:32:27,cash,pending,Tamale
AGT013,CUST0200,+233237532072,339.69,2026-03-06 10:39:05,momo,remitted,Accra
AGT020,CUST0087,+233100049976,954.04,2026-04-04 00:55:16,bank_transfer,remitted,Accra
AGT025,CUST0043,+233488398588,1115.87,2025-12-30 12:57:06,cash,remitted,Cape_Coast
AGT004,CUST0385,+233815394808,1149.17,2026-05-09 01:09:22,cash,remitted,Accra
AGT010,CUST0109,+233363414459,436.01,2026-01-31 00:00:36,bank_transfer,remitted,Kumasi
AGT003,CUST0435,+233196680501,1489.7,2026-05-04 02:19:54,momo,pending,Kumasi
AGT041,CUST0408,+233581793349,69.89,2026-05-05 09:00:34,cash,remitted,Kumasi
AGT045,CUST0483,+233334653028,722.57,2026-03-04 18:22:46,momo,pending,Kumasi
AGT018,CUST0152,+233961399719,1564.82,2026-06-05 06:48:26,momo,remitted,Cape_Coast
AGT047,CUST0017,+233974362470,1136.51,2026-04-20 16:07:12,bank_transfer,remitted,Kumasi
AGT036,CUST0133,+233332781733,537.1,2026-06-06 23:20:43,momo,missed,Takoradi
AGT047,CUST0148,+233143338836,1396.01,2025-12-29 04:46:26,cash,remitted,Takoradi
AGT022,CUST0277,+233331681340,1143.43,2026-01-28 09:44:16,momo,remitted,Takoradi
AGT034,CUST0232,+233905228755,1596.56,2026-03-12 00:54:45,momo,remitted,Accra
AGT047,CUST0314,+233670089855,1475.35,2026-05-22 21:31:19,cash,remitted,Tamale
AGT008,CUST0415,+233106330034,1228.01,2026-05-26 14:08:02,momo,pending,Cape_Coast
AGT040,CUST0366,+233322912853,986.59,2026-04-10 22:52:03,momo,missed,Takoradi
AGT049,CUST0228,+233920848579,283.7,2026-01-12 11:58:54,cash,pending,Takoradi
AGT044,CUST0139,+233358061131,537.44,2026-01-28 23:01:05,momo,remitted,Kumasi
AGT019,CUST0436,+233800282366,849.82,2026-02-18 05:10:59,cash,remitted,Takoradi
AGT042,CUST0399,+233704025251,1206.61,2026-05-16 12:49:33,cash,remitted,Kumasi
AGT041,CUST0211,+233812723624,1037.14,2026-04-17 15:39:56,cash,pending,Kumasi
AGT037,CUST0391,+233522733764,590.61,2026-02-06 07:12:57,cash,remitted,Tamale
AGT006,CUST0499,+233138950796,32.8,2026-04-11 12:00:24,momo,remitted,Accra
AGT026,CUST0028,+233841436758,1002.55,2026-02-13 04:26:50,cash,pending,Kumasi
AGT034,CUST0051,+233570861625,585.54,2026-04-09 16:18:24,momo,remitted,Kumasi
AGT045,CUST0491,+233327336497,1474.52,2026-03-24 01:59:13,cash,remitted,Tamale
AGT006,CUST0442,+233727240477,67.41,2026-02-27 15:13:20,bank_transfer,missed,Kumasi
AGT037,CUST0261,+233423390141,1177.96,2026-01-07 21:20:27,momo,remitted,Cape_Coast
AGT033,CUST0261,+233392172644,1884.12,2026-04-06 01:58:53,momo,remitted,Accra
AGT022,CUST0350,+233112084335,365.33,2026-03-08 17:41:58,cash,remitted,Cape_Coast
AGT021,CUST0352,+233386815642,953.87,2026-06-17 23:04:11,cash,remitted,Takoradi
AGT006,CUST0008,+233192078002,201.02,2026-03-26 03:08:02,cash,pending,Accra
AGT006,CUST0320,+233880026061,1258.85,2026-03-10 22:16:31,bank_transfer,remitted,Takoradi
AGT048,CUST0138,+233638401976,1110.05,2026-05-17 15:39:14,cash,remitted,Kumasi
AGT004,CUST0038,+233619437693,826.58,2026-04-26 12:30:08,momo,remitted,Tamale
AGT030,CUST0111,+233473510639,1052.33,2026-06-14 13:39:17,momo,missed,Cape_Coast
AGT011,CUST0480,+233752578170,1795.22,2026-04-30 04:11:55,cash,remitted,Takoradi
AGT030,CUST0368,+233343496821,408.66,2026-04-02 10:51:25,momo,remitted,Kumasi
AGT031,CUST0220,+233768946147,64.68,2026-06-05 08:34:28,momo,remitted,Cape_Coast
AGT024,CUST0337,+233118246135,1726.1,2026-01-13 18:37:07,momo,remitted,Cape_Coast
AGT009,CUST0223,+233153613589,1162.69,2026-03-02 14:49:21,cash,remitted,Takoradi
AGT003,CUST0136,+233715018708,1783.5,2026-05-12 15:23:45,cash,remitted,Kumasi
AGT031,CUST0256,+233282411573,1201.95,2026-03-08 00:19:21,cash,remitted,Tamale
AGT040,CUST0360,+233489286548,1624.12,2026-06-08 11:22:53,momo,remitted,Takoradi
AGT037,CUST0409,+233742533319,870.75,2026-02-13 22:20:01,momo,pending,Cape_Coast
AGT036,CUST0329,+233791550960,1504.72,2026-03-19 19:01:31,cash,remitted,Cape_Coast
AGT024,CUST0450,+233661307919,1827.82,2026-03-24 05:11:05,bank_transfer,remitted,Accra
AGT031,CUST0463,+233436965178,1152.8,2026-03-08 15:43:51,cash,remitted,Kumasi
AGT006,CUST0434,+233806392054,377.95,2026-04-29 22:25:21,bank_transfer,pending,Accra
AGT002,CUST0451,+233291112990,552.22,2026-01-10 16:20:56,bank_transfer,pending,Tamale
AGT020,CUST0049,+233116448425,413.32,2026-05-26 04:03:32,bank_transfer,remitted,Takoradi
AGT028,CUST0292,+233999026121,508.78,2026-03-18 00:33:09,momo,missed,Cape_Coast
AGT011,CUST0382,+233188782879,626.7,2025-12-26 09:49:02,cash,remitted,Kumasi
AGT004,CUST0324,+233818639546,1119.16,2026-02-24 02:27:16,cash,remitted,Cape_Coast
AGT015,CUST0078,+233181688737,1184.22,2026-05-25 11:10:07,momo,remitted,Accra
AGT006,CUST0105,+233231562238,864.47,2026-05-13 02:53:47,cash,missed,Accra
AGT049,CUST0169,+233175575549,1238.53,2026-04-26 20:02:50,cash,remitted,Takoradi
AGT030,CUST0217,+233459801352,181.52,2026-01-15 22:31:49,momo,pending,Kumasi
AGT038,CUST0378,+233180946128,193.82,2026-05-13 22:29:36,cash,remitted,Kumasi
AGT002,CUST0119,+233968535946,360.22,2026-03-12 16:15:07,bank_transfer,remitted,Takoradi
AGT015,CUST0190,+233651620063,1045.79,2026-02-08 17:44:04,momo,remitted,Accra
AGT011,CUST0255,+233282202377,443.71,2026-01-21 18:43:00,momo,pending,Accra
AGT008,CUST0370,+233165825272,580.9,2026-05-15 14:13:21,momo,remitted,Accra
AGT026,CUST0266,+233579791888,812.62,2026-01-03 07:37:30,bank_transfer,remitted,Cape_Coast
AGT045,CUST0149,+233536170563,1627.49,2026-04-24 04:18:24,momo,remitted,Tamale
AGT044,CUST0164,+233955594543,47.45,2026-03-15 23:29:29,momo,missed,Accra
AGT005,CUST0140,+233299973299,1305.77,2026-04-19 14:06:57,cash,remitted,Tamale
AGT006,CUST0347,+233667620718,1344.38,2026-05-05 14:24:02,bank_transfer,remitted,Tamale
AGT026,CUST0488,+233658093946,1601.34,2026-01-03 09:12:12,momo,remitted,Kumasi
AGT004,CUST0258,+233138677396,1866.85,2026-02-19 08:42:57,cash,missed,Takoradi
AGT019,CUST0374,+233358091876,59.87,2026-06-18 20:51:19,cash,missed,Cape_Coast
AGT020,CUST0269,+233540302693,324.49,2026-03-09 09:33:16,momo,pending,Tamale
AGT033,CUST0181,+233231992304,1774.62,2026-05-03 14:52:47,cash,remitted,Cape_Coast
AGT020,CUST0160,+233159504448,927.87,2026-01-22 22:37:30,bank_transfer,remitted,Kumasi
AGT049,CUST0351,+233995456446,1137.89,2026-03-08 20:57:33,bank_transfer,missed,Accra
AGT012,CUST0400,+233138184664,1332.79,2026-05-31 20:33:04,cash,remitted,Tamale
AGT047,CUST0288,+233839117618,1364.55,2026-03-13 12:27:58,momo,remitted,Takoradi
AGT001,CUST0288,+233612306979,1864.85,2026-02-04 18:35:53,cash,remitted,Kumasi
AGT026,CUST0380,+233885656296,1993.96,2026-04-15 10:20:14,momo,missed,Cape_Coast
AGT014,CUST0226,+233953898110,1445.91,2026-03-25 17:56:40,cash,remitted,Accra
AGT038,CUST0011,+233432887127,588.7,2026-05-24 14:51:04,momo,remitted,Cape_Coast
AGT037,CUST0010,+233783007169,1761.91,2026-06-18 13:08:29,cash,pending,Takoradi
AGT011,CUST0271,+233947007847,117.46,2026-05-13 00:34:31,cash,remitted,Tamale
AGT036,CUST0273,+233873934862,477.54,2026-06-01 03:51:35,cash,remitted,Takoradi
AGT013,CUST0424,+233521916070,1796.82,2026-04-28 17:34:10,cash,missed,Cape_Coast
AGT043,CUST0402,+233329858501,527.26,2026-05-08 09:09:28,momo,missed,Cape_Coast
AGT003,CUST0183,+233834415872,456.89,2026-02-13 22:19:17,cash,pending,Takoradi
AGT033,CUST0457,+233624116974,293.49,2026-03-12 08:07:32,momo,remitted,Takoradi
AGT006,CUST0153,+233935781014,1721.04,2026-02-22 08:00:35,bank_transfer,remitted,Takoradi
AGT050,CUST0488,+233637408889,1010.12,2026-01-02 05:20:49,momo,missed,Accra
AGT010,CUST0315,+233531522300,1356.29,2026-06-21 12:02:26,bank_transfer,remitted,Cape_Coast
AGT005,CUST0334,+233579708797,493.35,2026-03-10 02:25:31,bank_transfer,pending,Kumasi
AGT023,CUST0124,+233506321464,1520.92,2026-01-31 20:03:30,cash,missed,Accra
AGT010,CUST0473,+233203386704,1524.81,2026-02-26 19:59:59,cash,remitted,Accra
AGT044,CUST0114,+233232533665,638.94,2026-04-25 23:41:28,momo,pending,Accra
AGT002,CUST0278,+233345117690,833.15,2026-04-18 01:23:30,bank_transfer,pending,Kumasi
AGT013,CUST0500,+233322888616,435.19,2026-05-06 08:44:42,bank_transfer,remitted,Takoradi
AGT040,CUST0414,+233938552028,1953.59,2026-04-28 10:59:34,cash,remitted,Cape_Coast
AGT002,CUST0468,+233710617416,1298.29,2026-04-02 05:09:19,cash,remitted,Tamale
AGT020,CUST0213,+233509490572,1870.4,2026-03-14 17:09:05,cash,remitted,Tamale
AGT001,CUST0172,+233467694085,620.7,2026-05-28 10:46:37,momo,remitted,Cape_Coast
AGT037,CUST0288,+233809297491,1568.14,2026-05-19 03:18:08,momo,remitted,Kumasi
AGT009,CUST0435,+233775711220,1536.4,2026-05-21 01:52:55,cash,pending,Tamale
AGT017,CUST0174,+233557573890,1389.48,2026-02-24 21:46:38,cash,missed,Accra
AGT009,CUST0113,+233610561616,1931.97,2026-05-14 10:51:30,momo,remitted,Tamale
AGT011,CUST0376,+233964017982,799.24,2026-06-01 01:19:13,momo,remitted,Cape_Coast
AGT015,CUST0405,+233163218224,278.82,2026-05-10 19:44:02,cash,remitted,Accra
AGT024,CUST0483,+233834676847,1349.98,2026-04-19 01:03:53,bank_transfer,missed,Tamale
AGT038,CUST0122,+233366600622,1464.03,2026-04-11 22:18:04,momo,remitted,Cape_Coast
AGT035,CUST0032,+233895961452,1158.62,2026-05-16 04:40:42,momo,remitted,Kumasi
AGT030,CUST0222,+233946497974,429.5,2026-02-16 19:29:11,momo,missed,Cape_Coast
AGT031,CUST0119,+233311783871,1018.82,2026-03-28 18:18:54,cash,remitted,Kumasi
AGT049,CUST0039,+233366219344,638.14,2026-05-25 17:27:37,cash,missed,Accra
AGT005,CUST0497,+233660569282,866.38,2026-01-30 07:42:24,momo,missed,Cape_Coast
AGT044,CUST0268,+233800231438,1297.53,2026-02-22 03:57:13,cash,missed,Takoradi
AGT050,CUST0233,+233128658787,1495.53,2026-03-01 01:30:46,momo,remitted,Takoradi
AGT014,CUST0431,+233255502111,479.8,2026-04-02 04:34:45,momo,remitted,Takoradi
AGT011,CUST0018,+233689429599,822.54,2026-01-14 07:45:00,momo,missed,Takoradi
AGT009,CUST0149,+233772472515,552.94,2026-05-04 17:15:11,cash,remitted,Takoradi
AGT034,CUST0397,+233677050513,413.29,2026-05-03 00:56:46,cash,remitted,Kumasi
AGT012,CUST0149,+233168985200,1571.11,2026-02-20 23:25:16,momo,remitted,Cape_Coast
AGT035,CUST0126,+233208204882,1820.32,2026-05-06 05:42:19,cash,remitted,Accra
AGT035,CUST0392,+233238174506,753.06,2026-02-02 16:30:57,momo,remitted,Takoradi
AGT001,CUST0302,+233482240627,1507.53,2026-06-16 01:29:15,momo,remitted,Takoradi
AGT040,CUST0360,+233634220194,1796.05,2026-04-21 03:42:25,cash,remitted,Accra
AGT022,CUST0238,+233149039847,1695.33,2026-03-21 11:26:20,momo,remitted,Accra
AGT029,CUST0135,+233304214349,381.97,2026-01-22 19:26:45,cash,remitted,Takoradi
AGT008,CUST0151,+233974883897,1913.46,2026-04-13 07:21:23,cash,remitted,Kumasi
AGT011,CUST0236,+233597837856,765.82,2026-04-08 04:36:35,bank_transfer,remitted,Accra
AGT041,CUST0224,+233500626337,691.7,2026-03-30 11:53:25,bank_transfer,remitted,Cape_Coast
AGT037,CUST0203,+233905999292,143.61,2026-05-03 22:15:36,momo,remitted,Cape_Coast
AGT014,CUST0256,+233518820854,982.62,2026-03-19 11:40:25,bank_transfer,remitted,Kumasi
AGT030,CUST0086,+233353319895,235.85,2026-01-29 07:00:36,momo,remitted,Tamale
AGT035,CUST0150,+233979914298,512.11,2026-01-08 09:27:08,cash,remitted,Kumasi
AGT021,CUST0235,+233104672412,647.55,2026-05-04 14:15:16,cash,remitted,Takoradi
AGT037,CUST0345,+233388313170,1621.48,2026-05-22 11:46:43,bank_transfer,remitted,Tamale
AGT005,CUST0022,+233985592965,1753.47,2026-06-20 07:00:56,cash,pending,Takoradi
AGT019,CUST0348,+233299416696,618.88,2026-01-18 09:25:23,momo,remitted,Cape_Coast
AGT014,CUST0285,+233247276768,1720.22,2026-02-01 12:21:30,momo,missed,Accra
AGT026,CUST0269,+233274953639,1717.32,2026-04-08 19:09:27,momo,remitted,Takoradi
AGT004,CUST0466,+233321915474,1534.01,2025-12-26 06:54:59,cash,missed,Cape_Coast
AGT025,CUST0258,+233871358708,310.46,2026-05-25 10:35:49,cash,remitted,Kumasi
AGT045,CUST0029,+233120596928,1386.84,2026-04-01 06:27:04,cash,remitted,Takoradi
AGT042,CUST0213,+233352691908,1891.15,2026-03-19 02:24:02,momo,remitted,Cape_Coast
AGT025,CUST0463,+233583787141,1371.43,2026-02-05 12:24:49,momo,remitted,Accra
AGT018,CUST0436,+233608920807,676.6,2025-12-25 14:09:24,momo,remitted,Takoradi
AGT040,CUST0283,+233869896972,1011.15,2026-05-10 18:19:38,momo,remitted,Cape_Coast
AGT008,CUST0050,+233314763327,1298.54,2026-02-18 17:31:20,cash,remitted,Takoradi
AGT039,CUST0095,+233326375138,1030.93,2026-05-19 11:02:10,bank_transfer,remitted,Accra
AGT040,CUST0463,+233969589650,257.51,2026-02-12 13:09:30,momo,pending,Takoradi
AGT014,CUST0499,+233729443275,637.89,2026-02-24 07:52:21,cash,remitted,Takoradi
AGT032,CUST0407,+233665711738,1608.74,2026-04-20 18:20:19,cash,missed,Cape_Coast
AGT038,CUST0088,+233655515434,1725.61,2026-06-02 13:08:23,momo,remitted,Tamale
AGT033,CUST0044,+233595191497,291.85,2026-04-20 01:10:33,bank_transfer,remitted,Takoradi
AGT023,CUST0461,+233352501080,1905.73,2026-04-21 23:29:43,cash,remitted,Tamale
AGT015,CUST0278,+233775483283,671.07,2026-04-12 12:11:46,momo,remitted,Kumasi
AGT033,CUST0171,+233860863838,1331.38,2026-01-03 14:24:46,cash,remitted,Takoradi
AGT025,CUST0421,+233356786883,1508.61,2026-03-21 09:24:32,cash,remitted,Tamale
AGT017,CUST0189,+233636996267,1627.65,2026-03-03 01:13:24,momo,remitted,Kumasi
AGT033,CUST0353,+233271994262,1892.58,2026-06-11 03:37:52,momo,missed,Cape_Coast
AGT047,CUST0184,+233385828609,639.58,2026-05-21 05:32:45,momo,remitted,Takoradi
AGT002,CUST0003,+233621469303,1719.84,2026-01-14 13:45:44,cash,missed,Cape_Coast
AGT014,CUST0191,+233385232149,280.74,2026-04-15 05:39:37,cash,missed,Kumasi
AGT040,CUST0118,+233841753714,1415.98,2026-02-09 19:53:10,cash,missed,Cape_Coast
AGT040,CUST0019,+233106508856,1489.12,2026-05-30 09:22:07,cash,remitted,Cape_Coast
AGT039,CUST0023,+233300495076,1361.89,2026-05-10 16:35:46,cash,remitted,Accra
AGT006,CUST0413,+233404476999,519.58,2026-01-28 20:13:14,cash,remitted,Kumasi
AGT006,CUST0030,+233102009606,1748.63,2026-01-07 04:31:10,cash,remitted,Cape_Coast
AGT003,CUST0295,+233369995213,354.34,2026-03-10 12:37:00,cash,remitted,Tamale
AGT007,CUST0108,+233636330167,126.2,2026-06-12 11:30:00,momo,remitted,Kumasi
AGT008,CUST0367,+233895844982,1440.58,2026-05-16 15:27:08,cash,remitted,Accra
AGT042,CUST0281,+233408146626,961.44,2026-04-20 21:14:55,cash,remitted,Takoradi
AGT015,CUST0128,+233532418417,1701.21,2026-01-30 08:53:24,momo,pending,Cape_Coast
AGT047,CUST0229,+233455753743,779.13,2026-06-03 12:24:13,cash,remitted,Tamale
AGT029,CUST0111,+233770388818,353.19,2026-05-17 21:57:26,momo,remitted,Accra
AGT033,CUST0136,+233649727410,1676.16,2026-06-21 01:09:19,cash,pending,Kumasi
AGT030,CUST0362,+233152212945,1106.84,2026-05-24 01:11:19,cash,remitted,Cape_Coast
AGT039,CUST0186,+233847409871,394.61,2026-01-05 06:42:43,cash,remitted,Accra
AGT027,CUST0144,+233799285319,1446.36,2026-04-21 18:46:47,cash,pending,Accra
AGT036,CUST0072,+233322633083,1032.01,2026-04-08 11:03:31,momo,remitted,Tamale
AGT029,CUST0129,+233902791392,1216.54,2026-03-13 13:38:57,bank_transfer,remitted,Takoradi
AGT038,CUST0364,+233309846384,932.58,2026-04-04 18:23:46,cash,remitted,Takoradi
AGT033,CUST0261,+233185021707,1660.84,2026-04-18 19:53:31,cash,remitted,Takoradi
AGT037,CUST0003,+233261631357,1662.53,2026-03-18 12:38:22,momo,remitted,Kumasi
AGT027,CUST0449,+233704225076,1424.59,2026-05-04 05:40:20,cash,remitted,Accra
AGT033,CUST0388,+233343853642,228.69,2026-01-13 23:18:35,momo,remitted,Kumasi
AGT004,CUST0104,+233922175620,1680.93,2026-03-20 11:12:15,cash,remitted,Accra
AGT022,CUST0483,+233542203418,1348.61,2026-02-01 03:08:06,bank_transfer,pending,Tamale
AGT002,CUST0224,+233794304907,1400.11,2026-03-04 20:33:23,cash,remitted,Tamale
AGT010,CUST0320,+233620947088,738.71,2026-01-02 09:44:35,cash,pending,Kumasi
AGT005,CUST0362,+233894545029,1760.97,2026-01-28 07:57:43,bank_transfer,remitted,Kumasi
AGT010,CUST0354,+233460991840,1456.24,2026-05-04 08:54:21,momo,pending,Tamale
AGT033,CUST0491,+233875414276,242.93,2026-04-08 09:06:05,momo,remitted,Cape_Coast
AGT038,CUST0473,+233649689243,827.4,2026-02-22 03:43:15,momo,remitted,Takoradi
AGT013,CUST0010,+233763690061,1775.03,2026-04-20 14:07:01,momo,remitted,Takoradi
AGT031,CUST0405,+233553139524,113.45,2026-05-22 20:38:08,cash,pending,Tamale
AGT047,CUST0384,+233393574773,1923.6,2025-12-25 03:59:51,momo,remitted,Takoradi
AGT036,CUST0302,+233244997434,1364.74,2026-01-10 08:27:52,cash,remitted,Cape_Coast
