agent_id,customer_id,customer_phone,amount,timestamp,payment_method,remittance_status,branch,language_pref,remittance_delay_hours,cash_ratio,deviation_from_agent_mean,missed_consecutive_count,is_fraud
AGT010,CUST0270,+233811882986,619.49,2026-04-16 03:48:47,cash,missed,Tamale,dagbani,493,0.4,-519.99,1,0
AGT049,CUST0411,+233704969897,1074.29,2026-05-05 05:53:30,cash,missed,Tamale,twi,512,0.48,30.1,1,0
AGT047,CUST0381,+233665486066,1137.54,2026-06-01 06:08:30,bank_transfer,remitted,Accra,dagbani,0,0.5,165.47,0,0
AGT012,CUST0489,+233621818745,1209.15,2026-06-25 22:55:40,cash,remitted,Takoradi,english,0,0.55,279.45,0,0
AGT016,CUST0168,+233547841929,349.19,2026-07-05 13:47:29,momo,remitted,Tamale,dagbani,0,0.4688,-598.96,0,0
AGT024,CUST0058,+233678271214,771.88,2026-05-18 03:15:55,cash,remitted,Kumasi,english,0,0.5111,-295.44,0,0
AGT019,CUST0284,+233552455419,1242.04,2026-07-10 18:30:47,cash,remitted,Kumasi,english,0,0.4062,312.82,0,0
AGT008,CUST0026,+233452804978,1940.24,2026-03-25 05:20:35,momo,remitted,Kumasi,english,0,0.4884,802.13,0,0
AGT031,CUST0369,+233608588705,1460.71,2026-04-07 22:57:20,momo,remitted,Cape_Coast,english,0,0.6207,570.68,0,0
AGT021,CUST0447,+233182568904,1846.76,2026-08-08 00:51:55,cash,remitted,Takoradi,english,0,0.5758,697.32,0,0
AGT017,CUST0066,+233562794267,1529.18,2026-07-15 18:56:53,bank_transfer,remitted,Accra,dagbani,0,0.5,525.59,0,0
AGT023,CUST0409,+233362003722,1191.6,2026-02-24 23:43:50,bank_transfer,remitted,Accra,dagbani,0,0.5349,294.79,0,0
AGT037,CUST0248,+233816963494,400.21,2026-06-25 06:31:56,bank_transfer,remitted,Takoradi,english,0,0.4898,-767.56,0,0
AGT016,CUST0254,+233347957750,1340.04,2026-05-06 08:59:06,cash,remitted,Cape_Coast,english,0,0.4688,391.89,0,0
AGT006,CUST0387,+233705731573,1254.29,2026-07-06 13:26:51,cash,remitted,Takoradi,dagbani,0,0.5135,293.55,0,0
AGT008,CUST0456,+233175594878,1212.89,2026-05-26 14:34:27,momo,remitted,Cape_Coast,english,0,0.4884,74.78,0,0
AGT025,CUST0044,+233467966325,989.78,2026-03-18 11:43:55,momo,remitted,Tamale,english,0,0.4375,23.98,0,0
AGT018,CUST0097,+233408860567,1066.74,2026-04-10 16:41:05,cash,remitted,Tamale,twi,0,0.4722,96.46,0,0
AGT025,CUST0042,+233599506759,682.2,2026-03-18 17:14:01,momo,remitted,Cape_Coast,twi,0,0.4375,-283.6,0,0
AGT012,CUST0500,+233344291068,1048.24,2026-05-11 00:37:44,cash,remitted,Takoradi,english,0,0.55,118.54,0,0
AGT015,CUST0227,+233807534984,411.16,2026-07-21 20:06:50,cash,remitted,Tamale,twi,0,0.4872,-416.78,0,0
AGT026,CUST0262,+233811998638,1614.25,2026-05-06 14:16:43,cash,remitted,Takoradi,twi,0,0.4182,392.01,0,0
AGT041,CUST0167,+233116600352,387.84,2026-03-08 19:29:55,momo,remitted,Tamale,english,0,0.6667,-490.26,0,0
AGT045,CUST0436,+233868560061,188.23,2026-04-12 15:54:27,cash,pending,Takoradi,dagbani,204,0.4444,-873.75,0,0
AGT026,CUST0279,+233621702880,883.77,2026-04-15 07:02:35,momo,missed,Takoradi,twi,100,0.4182,-338.47,1,0
AGT047,CUST0089,+233275685650,1323.45,2026-04-16 06:08:25,momo,missed,Kumasi,english,397,0.5,351.38,1,0
AGT032,CUST0379,+233868706754,886.68,2026-02-14 17:04:38,momo,remitted,Cape_Coast,english,0,0.5319,-140.99,0,0
AGT010,CUST0178,+233943659593,567.97,2026-03-17 09:27:10,bank_transfer,missed,Accra,english,651,0.4,-571.51,1,0
AGT016,CUST0427,+233795203751,1125.18,2026-05-21 06:03:44,momo,remitted,Cape_Coast,twi,0,0.4688,177.03,0,0
AGT007,CUST0403,+233968210862,707.06,2026-06-27 01:09:17,bank_transfer,remitted,Takoradi,english,0,0.625,-350.8,0,0
AGT017,CUST0197,+233115438825,1867.08,2026-02-15 08:49:51,cash,remitted,Takoradi,twi,0,0.5,863.49,0,0
AGT023,CUST0307,+233837419712,1846.84,2026-06-24 21:11:38,cash,missed,Cape_Coast,english,90,0.5349,950.03,1,0
AGT026,CUST0267,+233974743708,1014.7,2026-07-09 06:39:18,cash,remitted,Takoradi,twi,0,0.4182,-207.54,0,0
AGT021,CUST0268,+233100484273,669.21,2026-04-05 01:03:57,cash,pending,Tamale,dagbani,548,0.5758,-480.23,0,0
AGT022,CUST0074,+233433084001,1479.52,2026-07-06 08:56:12,momo,remitted,Takoradi,twi,0,0.5366,527.51,0,0
AGT007,CUST0008,+233795604722,92.69,2026-07-28 03:35:24,cash,remitted,Cape_Coast,twi,0,0.625,-965.17,0,0
AGT014,CUST0408,+233300511628,960.04,2026-07-22 23:50:59,momo,remitted,Cape_Coast,dagbani,0,0.4595,58.26,0,0
AGT015,CUST0476,+233617659381,685.92,2026-04-11 10:21:32,momo,remitted,Cape_Coast,twi,0,0.4872,-142.02,0,0
AGT007,CUST0297,+233423880832,1842.66,2026-07-05 09:14:22,momo,remitted,Kumasi,english,0,0.625,784.8,0,0
AGT009,CUST0164,+233664439969,43.77,2026-05-09 06:27:51,cash,remitted,Kumasi,twi,0,0.4595,-1072.41,0,0
AGT048,CUST0485,+233195096924,1114.57,2026-06-15 14:35:50,momo,remitted,Kumasi,dagbani,0,0.4375,165.24,0,0
AGT008,CUST0085,+233239603887,1486.51,2026-07-03 21:47:04,cash,remitted,Kumasi,english,0,0.4884,348.4,0,0
AGT050,CUST0072,+233938009070,980.34,2026-06-03 09:33:32,cash,remitted,Kumasi,english,0,0.5455,84.78,0,0
AGT023,CUST0055,+233595616204,189.1,2026-07-06 08:21:43,momo,pending,Kumasi,twi,115,0.5349,-707.71,0,0
AGT029,CUST0393,+233944507695,1945.47,2026-08-03 06:24:48,momo,remitted,Kumasi,twi,0,0.38,992.23,0,0
AGT018,CUST0047,+233553711280,1045.66,2026-04-06 11:38:45,cash,remitted,Cape_Coast,dagbani,0,0.4722,75.38,0,0
AGT031,CUST0399,+233603386943,1236.09,2026-04-02 10:48:30,bank_transfer,remitted,Accra,english,0,0.6207,346.06,0,0
AGT030,CUST0432,+233886525500,488.49,2026-07-26 15:12:57,cash,remitted,Kumasi,english,0,0.381,-425.26,0,0
AGT039,CUST0238,+233474549404,977.33,2026-06-17 22:54:05,cash,missed,Cape_Coast,dagbani,674,0.5349,70.92,1,0
AGT035,CUST0104,+233912159270,869.72,2026-06-20 06:22:40,cash,missed,Accra,english,267,0.6122,-146.27,2,1
AGT018,CUST0210,+233713501567,168.29,2026-03-25 15:17:40,momo,remitted,Kumasi,english,0,0.4722,-801.99,0,0
AGT042,CUST0042,+233924950041,230.2,2026-06-20 23:29:33,momo,remitted,Accra,twi,0,0.5312,-734.64,0,0
AGT039,CUST0316,+233152762640,1678.2,2026-07-30 02:02:54,cash,missed,Accra,dagbani,364,0.5349,771.79,1,0
AGT017,CUST0468,+233985846086,494.84,2026-08-07 00:47:03,cash,missed,Tamale,dagbani,327,0.5,-508.75,1,0
AGT014,CUST0454,+233590853644,406.02,2026-02-20 07:30:33,momo,missed,Takoradi,dagbani,421,0.4595,-495.76,1,0
AGT031,CUST0268,+233709281348,1019.72,2026-04-05 14:35:24,cash,pending,Tamale,english,471,0.6207,129.69,0,1
AGT024,CUST0386,+233163569689,1542.12,2026-04-07 18:16:35,cash,remitted,Accra,english,0,0.5111,474.8,0,0
AGT035,CUST0263,+233725668400,142.65,2026-04-01 22:56:42,momo,remitted,Cape_Coast,english,0,0.6122,-873.34,0,0
AGT044,CUST0336,+233868359874,1162.08,2026-03-28 22:56:07,cash,remitted,Kumasi,dagbani,0,0.5366,291.28,0,0
AGT045,CUST0387,+233977532166,256.04,2026-03-02 06:37:24,bank_transfer,remitted,Takoradi,twi,0,0.4444,-805.94,0,0
AGT034,CUST0365,+233198727225,92.19,2026-02-19 21:13:13,cash,remitted,Kumasi,english,0,0.5581,-901.9,0,0
AGT003,CUST0259,+233133522480,124.43,2026-02-19 12:05:17,momo,remitted,Cape_Coast,twi,0,0.5122,-833.92,0,0
AGT037,CUST0283,+233965186918,1671.64,2026-04-04 04:11:04,cash,remitted,Takoradi,english,0,0.4898,503.87,0,0
AGT043,CUST0114,+233827016244,253.59,2026-04-18 00:48:29,bank_transfer,remitted,Tamale,twi,0,0.3448,-659.5,0,0
AGT040,CUST0363,+233213770688,109.4,2026-04-14 12:43:16,cash,remitted,Accra,dagbani,0,0.6222,-867.86,0,0
AGT026,CUST0040,+233177842160,887.04,2026-07-23 00:14:33,momo,remitted,Cape_Coast,english,0,0.4182,-335.2,0,0
AGT023,CUST0486,+233578187069,1691.11,2026-03-23 02:00:13,momo,remitted,Accra,english,0,0.5349,794.3,0,0
AGT044,CUST0417,+233283644688,539.57,2026-04-11 10:18:37,cash,pending,Accra,english,120,0.5366,-331.23,0,0
AGT039,CUST0220,+233560888234,854.99,2026-03-24 04:05:14,cash,pending,Kumasi,english,354,0.5349,-51.42,0,0
AGT015,CUST0129,+233396549912,99.05,2026-05-29 07:56:22,momo,remitted,Cape_Coast,english,0,0.4872,-728.89,0,0
AGT049,CUST0008,+233844087802,909.18,2026-02-13 17:31:32,bank_transfer,remitted,Accra,twi,0,0.48,-135.01,0,0
AGT004,CUST0101,+233779116162,1163.67,2026-04-23 17:02:02,cash,remitted,Tamale,english,0,0.4412,121.61,0,0
AGT029,CUST0416,+233360611278,1150.4,2026-05-28 09:16:44,cash,remitted,Takoradi,dagbani,0,0.38,197.16,0,0
AGT022,CUST0380,+233682482460,678.2,2026-05-08 02:48:59,momo,remitted,Cape_Coast,english,0,0.5366,-273.81,0,0
AGT025,CUST0176,+233651587444,644.76,2026-06-13 03:01:15,cash,remitted,Kumasi,english,0,0.4375,-321.04,0,0
AGT013,CUST0107,+233910166687,231.11,2026-05-19 15:19:30,bank_transfer,missed,Cape_Coast,english,228,0.4054,-835.97,1,0
AGT018,CUST0101,+233114054779,746.26,2026-02-11 23:12:55,momo,remitted,Kumasi,dagbani,0,0.4722,-224.02,0,0
AGT033,CUST0260,+233665060751,217.0,2026-04-03 04:01:27,momo,remitted,Takoradi,twi,0,0.4151,-772.38,0,0
AGT016,CUST0478,+233142858520,1537.86,2026-05-16 05:22:53,cash,remitted,Tamale,dagbani,0,0.4688,589.71,0,0
AGT045,CUST0454,+233947291464,1933.22,2026-05-01 16:57:17,cash,remitted,Accra,dagbani,0,0.4444,871.24,0,0
AGT042,CUST0366,+233253143927,1940.75,2026-04-13 04:40:32,momo,remitted,Cape_Coast,dagbani,0,0.5312,975.91,0,0
AGT044,CUST0246,+233111331383,1732.84,2026-06-30 09:42:35,bank_transfer,missed,Kumasi,dagbani,472,0.5366,862.04,1,0
AGT002,CUST0275,+233469872704,1209.57,2026-06-27 15:03:40,bank_transfer,remitted,Takoradi,english,0,0.5238,130.19,0,0
AGT035,CUST0032,+233406610680,1407.71,2026-05-04 20:15:15,cash,remitted,Accra,dagbani,0,0.6122,391.72,0,0
AGT042,CUST0137,+233633309013,584.71,2026-04-06 11:26:26,cash,remitted,Takoradi,dagbani,0,0.5312,-380.13,0,0
AGT034,CUST0012,+233500832847,1268.93,2026-06-19 01:16:07,cash,remitted,Tamale,dagbani,0,0.5581,274.84,0,0
AGT030,CUST0395,+233973753000,922.19,2026-07-15 17:45:41,bank_transfer,remitted,Accra,english,0,0.381,8.44,0,0
AGT013,CUST0302,+233647120491,974.39,2026-04-16 02:42:15,cash,remitted,Accra,twi,0,0.4054,-92.69,0,0
AGT013,CUST0375,+233459181234,1520.4,2026-03-13 22:23:46,cash,remitted,Accra,english,0,0.4054,453.32,0,0
AGT018,CUST0016,+233252509045,578.2,2026-08-04 19:38:48,cash,remitted,Kumasi,english,0,0.4722,-392.08,0,0
AGT032,CUST0129,+233278491112,649.72,2026-08-09 09:32:24,cash,missed,Accra,twi,441,0.5319,-377.95,1,0
AGT032,CUST0063,+233235623878,1850.79,2026-06-06 18:04:57,bank_transfer,remitted,Takoradi,dagbani,0,0.5319,823.12,0,0
AGT035,CUST0109,+233964551629,131.32,2026-03-03 14:04:05,momo,remitted,Kumasi,twi,0,0.6122,-884.67,0,0
AGT039,CUST0375,+233145362588,981.56,2026-07-31 03:01:25,cash,remitted,Accra,dagbani,0,0.5349,75.15,0,0
AGT046,CUST0021,+233887878226,1827.35,2026-02-16 19:20:28,cash,remitted,Takoradi,english,0,0.5455,879.59,0,0
AGT029,CUST0158,+233403219346,1228.52,2026-05-27 03:53:39,cash,remitted,Takoradi,english,0,0.38,275.28,0,0
AGT049,CUST0269,+233550859969,1101.89,2026-04-29 04:06:40,cash,remitted,Cape_Coast,twi,0,0.48,57.7,0,0
AGT029,CUST0162,+233763867304,514.49,2026-05-09 09:11:22,cash,remitted,Takoradi,english,0,0.38,-438.75,0,0
AGT044,CUST0260,+233669340332,699.69,2026-04-24 14:00:31,momo,remitted,Tamale,dagbani,0,0.5366,-171.11,0,0
AGT016,CUST0412,+233157413770,1707.06,2026-04-11 15:34:51,cash,remitted,Accra,english,0,0.4688,758.91,0,0
AGT044,CUST0102,+233425127860,1127.25,2026-06-07 14:14:37,cash,remitted,Accra,twi,0,0.5366,256.45,0,0
AGT047,CUST0223,+233786074797,1039.19,2026-05-06 13:24:44,cash,remitted,Accra,twi,0,0.5,67.12,0,0
AGT010,CUST0059,+233691958557,217.17,2026-06-25 20:39:32,momo,pending,Takoradi,english,672,0.4,-922.31,0,0
AGT030,CUST0247,+233734685496,51.74,2026-04-30 11:48:04,momo,missed,Takoradi,dagbani,100,0.381,-862.01,1,0
AGT025,CUST0128,+233329942503,1928.1,2026-05-18 20:17:26,momo,remitted,Accra,twi,0,0.4375,962.3,0,0
AGT039,CUST0283,+233166607761,766.43,2026-04-17 06:39:05,momo,remitted,Kumasi,twi,0,0.5349,-139.98,0,0
AGT020,CUST0325,+233751864498,1214.36,2026-04-16 11:55:55,momo,pending,Kumasi,dagbani,572,0.4412,176.51,0,0
AGT005,CUST0025,+233232637055,177.84,2026-07-23 19:29:27,cash,remitted,Tamale,english,0,0.4048,-718.14,0,0
AGT001,CUST0131,+233973908783,1372.57,2026-03-01 12:11:25,bank_transfer,remitted,Cape_Coast,dagbani,0,0.525,275.16,0,0
AGT030,CUST0353,+233993165761,1866.48,2026-03-12 23:13:19,cash,missed,Tamale,english,448,0.381,952.73,1,0
AGT049,CUST0196,+233387649503,1159.82,2026-02-25 23:32:07,cash,remitted,Accra,english,0,0.48,115.63,0,0
AGT003,CUST0281,+233280326023,269.71,2026-02-22 20:53:25,momo,missed,Accra,dagbani,452,0.5122,-688.64,1,0
AGT045,CUST0404,+233646966037,1171.81,2026-04-10 07:42:55,cash,pending,Accra,dagbani,508,0.4444,109.83,0,0
AGT014,CUST0418,+233698739659,1537.37,2026-03-13 07:08:36,bank_transfer,remitted,Cape_Coast,english,0,0.4595,635.59,0,0
AGT030,CUST0154,+233880495598,824.7,2026-03-18 12:24:10,cash,pending,Takoradi,twi,158,0.381,-89.05,0,0
AGT050,CUST0382,+233279361976,1762.08,2026-03-08 11:37:29,bank_transfer,remitted,Cape_Coast,dagbani,0,0.5455,866.52,0,0
AGT004,CUST0133,+233520597070,1304.39,2026-07-02 20:10:22,momo,remitted,Tamale,english,0,0.4412,262.33,0,0
AGT018,CUST0227,+233385893339,1800.51,2026-03-20 08:54:55,bank_transfer,missed,Takoradi,english,677,0.4722,830.23,1,0
AGT037,CUST0189,+233295786867,1254.54,2026-05-13 03:39:03,bank_transfer,remitted,Takoradi,twi,0,0.4898,86.77,0,0
AGT025,CUST0476,+233737020984,279.95,2026-03-28 19:38:48,bank_transfer,missed,Tamale,english,277,0.4375,-685.85,1,0
AGT048,CUST0477,+233418280364,633.19,2026-03-30 16:24:25,momo,missed,Takoradi,english,583,0.4375,-316.14,1,0
AGT001,CUST0265,+233961048913,419.55,2026-07-16 17:48:59,cash,missed,Kumasi,dagbani,278,0.525,-677.86,2,0
AGT046,CUST0372,+233638884929,1819.48,2026-06-18 12:58:25,cash,pending,Tamale,english,669,0.5455,871.72,0,0
AGT015,CUST0486,+233157416012,1525.59,2026-07-13 11:48:17,momo,remitted,Tamale,dagbani,0,0.4872,697.65,0,0
AGT009,CUST0434,+233331131692,1359.27,2026-05-31 04:27:33,bank_transfer,remitted,Kumasi,twi,0,0.4595,243.09,0,0
AGT015,CUST0134,+233888007246,615.91,2026-04-04 00:53:17,momo,pending,Cape_Coast,twi,522,0.4872,-212.03,0,0
AGT049,CUST0211,+233926978524,384.41,2026-04-12 17:25:49,bank_transfer,remitted,Cape_Coast,twi,0,0.48,-659.78,0,0
AGT024,CUST0060,+233353657722,1517.77,2026-02-17 06:48:30,momo,remitted,Cape_Coast,twi,0,0.5111,450.45,0,0
AGT004,CUST0428,+233283985897,958.83,2026-07-14 11:18:28,cash,remitted,Takoradi,english,0,0.4412,-83.23,0,0
AGT012,CUST0377,+233405639132,467.06,2026-04-04 23:45:37,cash,missed,Kumasi,english,636,0.55,-462.64,1,0
AGT037,CUST0395,+233943475266,1240.91,2026-02-14 23:09:26,cash,missed,Tamale,dagbani,507,0.4898,73.14,1,0
AGT037,CUST0450,+233400662786,99.86,2026-07-19 04:03:03,cash,remitted,Tamale,english,0,0.4898,-1067.91,0,0
AGT043,CUST0431,+233531732405,665.82,2026-07-17 10:55:57,momo,remitted,Tamale,english,0,0.3448,-247.27,0,0
AGT006,CUST0364,+233626276415,947.74,2026-04-12 00:09:35,bank_transfer,remitted,Takoradi,dagbani,0,0.5135,-13.0,0,0
AGT039,CUST0364,+233565612839,312.96,2026-06-13 18:41:49,momo,remitted,Takoradi,dagbani,0,0.5349,-593.45,0,0
AGT046,CUST0457,+233395123002,1969.62,2026-04-10 13:02:42,cash,remitted,Cape_Coast,english,0,0.5455,1021.86,0,0
AGT024,CUST0213,+233987487414,434.01,2026-06-21 07:11:10,cash,remitted,Takoradi,english,0,0.5111,-633.31,0,0
AGT011,CUST0216,+233613567293,278.1,2026-04-22 20:45:26,cash,remitted,Cape_Coast,twi,0,0.3171,-585.53,0,0
AGT013,CUST0226,+233634639235,423.0,2026-07-26 16:01:32,momo,remitted,Cape_Coast,dagbani,0,0.4054,-644.08,0,0
AGT034,CUST0470,+233613171003,1542.74,2026-02-17 00:23:47,cash,remitted,Tamale,english,0,0.5581,548.65,0,0
AGT025,CUST0131,+233294644810,862.5,2026-07-06 08:52:00,cash,remitted,Takoradi,english,0,0.4375,-103.3,0,0
AGT007,CUST0076,+233773148025,1139.52,2026-08-02 11:14:17,cash,missed,Cape_Coast,dagbani,69,0.625,81.66,2,0
AGT004,CUST0476,+233529260254,61.6,2026-06-24 15:46:11,cash,remitted,Kumasi,dagbani,0,0.4412,-980.46,0,0
AGT008,CUST0286,+233996641642,88.17,2026-05-03 07:27:50,bank_transfer,remitted,Kumasi,dagbani,0,0.4884,-1049.94,0,0
AGT020,CUST0474,+233870037855,902.73,2026-04-15 01:45:30,cash,remitted,Takoradi,english,0,0.4412,-135.12,0,0
AGT029,CUST0496,+233135921754,1636.98,2026-05-25 16:08:56,cash,remitted,Tamale,twi,0,0.38,683.74,0,0
AGT045,CUST0277,+233655023773,1772.77,2026-07-14 06:04:36,cash,remitted,Tamale,twi,0,0.4444,710.79,0,0
AGT046,CUST0156,+233449471617,191.68,2026-03-22 01:20:54,cash,remitted,Cape_Coast,english,0,0.5455,-756.08,0,0
AGT010,CUST0248,+233794428733,1085.96,2026-04-28 07:01:58,momo,remitted,Takoradi,english,0,0.4,-53.52,0,0
AGT043,CUST0218,+233496535039,1828.19,2026-06-02 11:45:13,momo,remitted,Kumasi,english,0,0.3448,915.1,0,0
AGT034,CUST0190,+233629316744,788.19,2026-06-01 14:23:48,cash,pending,Cape_Coast,twi,466,0.5581,-205.9,0,0
AGT026,CUST0417,+233122821211,1662.54,2026-04-21 03:17:48,momo,remitted,Cape_Coast,twi,0,0.4182,440.3,0,0
AGT041,CUST0469,+233666887070,284.72,2026-03-09 04:57:49,cash,remitted,Accra,dagbani,0,0.6667,-593.38,0,0
AGT049,CUST0163,+233334052731,1872.08,2026-07-02 18:16:08,momo,pending,Takoradi,dagbani,605,0.48,827.89,0,0
AGT003,CUST0180,+233509617889,1507.82,2026-05-28 19:46:02,cash,remitted,Cape_Coast,dagbani,0,0.5122,549.47,0,0
AGT006,CUST0034,+233197966396,1883.84,2026-03-20 14:02:15,cash,pending,Kumasi,dagbani,671,0.5135,923.1,0,0
AGT005,CUST0041,+233545296119,1359.7,2026-07-10 21:00:35,momo,missed,Accra,english,602,0.4048,463.72,1,0
AGT005,CUST0307,+233307958734,739.54,2026-05-07 18:32:04,momo,remitted,Kumasi,english,0,0.4048,-156.44,0,0
AGT047,CUST0431,+233308983087,1877.6,2026-02-15 17:46:17,momo,missed,Tamale,twi,27,0.5,905.53,1,0
AGT023,CUST0338,+233385457816,565.62,2026-02-26 13:51:34,cash,pending,Accra,english,24,0.5349,-331.19,0,0
AGT049,CUST0314,+233447957155,677.7,2026-07-22 06:28:23,cash,missed,Accra,dagbani,313,0.48,-366.49,1,0
AGT009,CUST0075,+233170931591,1407.6,2026-06-19 22:36:34,bank_transfer,remitted,Cape_Coast,english,0,0.4595,291.42,0,0
AGT035,CUST0441,+233856219080,1535.33,2026-04-19 18:02:56,cash,remitted,Tamale,english,0,0.6122,519.34,0,0
AGT020,CUST0279,+233459547129,1860.22,2026-03-05 01:05:24,cash,missed,Cape_Coast,twi,132,0.4412,822.37,1,0
AGT049,CUST0176,+233306297401,425.51,2026-06-13 09:01:07,cash,remitted,Takoradi,twi,0,0.48,-618.68,0,0
AGT042,CUST0384,+233237267044,1600.04,2026-08-01 12:52:36,cash,remitted,Kumasi,twi,0,0.5312,635.2,0,0
AGT035,CUST0150,+233190508655,1482.32,2026-05-08 23:33:37,cash,remitted,Kumasi,twi,0,0.6122,466.33,0,0
AGT050,CUST0273,+233107503276,146.31,2026-03-05 11:22:20,cash,remitted,Cape_Coast,english,0,0.5455,-749.25,0,0
AGT018,CUST0325,+233530368573,786.7,2026-06-24 07:10:36,cash,remitted,Kumasi,english,0,0.4722,-183.58,0,0
AGT017,CUST0108,+233327642150,579.88,2026-08-02 18:50:04,bank_transfer,pending,Kumasi,dagbani,598,0.5,-423.71,0,0
AGT024,CUST0139,+233862242527,622.89,2026-04-28 16:28:46,cash,missed,Takoradi,english,483,0.5111,-444.43,1,0
AGT003,CUST0350,+233177344057,1966.23,2026-02-13 16:01:02,cash,remitted,Tamale,english,0,0.5122,1007.88,0,0
AGT032,CUST0271,+233136515315,1292.7,2026-07-23 01:53:51,momo,missed,Accra,twi,289,0.5319,265.03,1,0
AGT035,CUST0347,+233702689232,1441.0,2026-04-14 11:31:19,momo,missed,Cape_Coast,english,161,0.6122,425.01,1,0
AGT038,CUST0419,+233162827874,1953.7,2026-03-04 21:04:59,cash,remitted,Cape_Coast,twi,0,0.4571,996.78,0,0
AGT013,CUST0289,+233835115748,766.86,2026-05-02 10:48:32,momo,remitted,Takoradi,twi,0,0.4054,-300.22,0,0
AGT047,CUST0212,+233990098898,1607.64,2026-06-26 09:46:50,cash,pending,Takoradi,dagbani,457,0.5,635.57,0,0
AGT025,CUST0381,+233617430975,880.37,2026-06-09 12:04:21,momo,remitted,Accra,twi,0,0.4375,-85.43,0,0
AGT009,CUST0272,+233686779194,1741.68,2026-07-08 05:35:52,cash,pending,Tamale,english,67,0.4595,625.5,0,0
AGT004,CUST0418,+233829633350,377.7,2026-04-28 07:35:04,cash,pending,Cape_Coast,twi,533,0.4412,-664.36,0,0
AGT014,CUST0066,+233797863259,1896.42,2026-06-16 14:54:16,bank_transfer,remitted,Takoradi,english,0,0.4595,994.64,0,0
AGT037,CUST0483,+233937412104,453.17,2026-05-02 02:18:21,momo,remitted,Cape_Coast,english,0,0.4898,-714.6,0,0
AGT034,CUST0424,+233516451454,665.92,2026-05-26 17:50:11,cash,remitted,Kumasi,twi,0,0.5581,-328.17,0,0
AGT011,CUST0248,+233703054299,1517.26,2026-07-10 20:39:49,cash,remitted,Cape_Coast,english,0,0.3171,653.63,0,0
AGT041,CUST0156,+233704538757,799.64,2026-04-12 11:59:57,cash,remitted,Tamale,twi,0,0.6667,-78.46,0,0
AGT003,CUST0047,+233781520569,1224.26,2026-03-18 08:24:26,momo,pending,Tamale,twi,285,0.5122,265.91,0,0
AGT028,CUST0423,+233779586192,900.26,2026-03-08 21:12:20,cash,remitted,Cape_Coast,dagbani,0,0.5116,-114.78,0,0
AGT029,CUST0454,+233135351951,1489.89,2026-03-27 06:10:32,cash,missed,Kumasi,dagbani,656,0.38,536.65,1,0
AGT009,CUST0201,+233137432022,472.1,2026-05-28 08:19:16,cash,remitted,Tamale,english,0,0.4595,-644.08,0,0
AGT003,CUST0148,+233552740062,135.75,2026-06-04 04:05:31,momo,pending,Takoradi,english,175,0.5122,-822.6,0,0
AGT025,CUST0124,+233517278850,613.86,2026-06-27 21:45:33,momo,remitted,Cape_Coast,english,0,0.4375,-351.94,0,0
AGT034,CUST0001,+233886679572,959.13,2026-07-30 17:52:18,momo,missed,Kumasi,english,236,0.5581,-34.96,1,0
AGT012,CUST0456,+233761995071,352.68,2026-07-18 12:09:57,cash,pending,Takoradi,english,257,0.55,-577.02,0,0
AGT042,CUST0247,+233204379225,722.5,2026-06-11 08:21:24,bank_transfer,remitted,Cape_Coast,english,0,0.5312,-242.34,0,0
AGT009,CUST0343,+233697549859,811.97,2026-08-06 00:33:46,momo,missed,Kumasi,twi,646,0.4595,-304.21,2,0
AGT015,CUST0128,+233540599017,133.64,2026-07-05 12:37:12,bank_transfer,remitted,Takoradi,twi,0,0.4872,-694.3,0,0
AGT040,CUST0191,+233438472420,1174.95,2026-07-19 21:35:53,cash,remitted,Tamale,twi,0,0.6222,197.69,0,0
AGT025,CUST0067,+233278870004,1771.0,2026-07-12 09:37:52,cash,remitted,Cape_Coast,twi,0,0.4375,805.2,0,0
AGT005,CUST0004,+233668616405,320.45,2026-02-14 23:24:49,momo,missed,Cape_Coast,twi,384,0.4048,-575.53,1,0
AGT011,CUST0442,+233135507773,1203.66,2026-07-21 04:05:22,cash,remitted,Tamale,twi,0,0.3171,340.03,0,0
AGT034,CUST0409,+233772062377,1336.18,2026-07-13 20:18:06,momo,remitted,Accra,twi,0,0.5581,342.09,0,0
AGT024,CUST0303,+233344403019,850.28,2026-07-01 04:00:44,momo,pending,Takoradi,english,343,0.5111,-217.04,0,0
AGT015,CUST0294,+233808545980,1408.17,2026-04-09 08:15:42,momo,pending,Tamale,twi,245,0.4872,580.23,0,0
AGT038,CUST0143,+233189948213,833.25,2026-06-04 17:20:43,bank_transfer,remitted,Cape_Coast,twi,0,0.4571,-123.67,0,0
AGT008,CUST0191,+233685026063,1019.18,2026-07-09 00:30:30,momo,remitted,Takoradi,english,0,0.4884,-118.93,0,0
AGT005,CUST0021,+233968675079,34.56,2026-02-14 02:42:39,cash,remitted,Takoradi,english,0,0.4048,-861.42,0,0
AGT048,CUST0227,+233480125799,1389.61,2026-04-20 11:37:54,cash,pending,Accra,english,233,0.4375,440.28,0,0
AGT026,CUST0313,+233374134074,1329.46,2026-07-15 06:01:56,cash,pending,Cape_Coast,twi,419,0.4182,107.22,0,0
AGT018,CUST0117,+233896170040,96.03,2026-06-10 14:57:32,momo,remitted,Kumasi,dagbani,0,0.4722,-874.25,0,0
AGT006,CUST0437,+233528514540,749.14,2026-03-06 14:15:39,cash,remitted,Accra,english,0,0.5135,-211.6,0,0
